"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3JMSRU9HQJ6ARUHT4QYEHGRBML7VEX","AHZ08BLAUVT5I","Submitted","Sat Mar 13 02:45:50 PST 2021","Sat Mar 13 02:50:41 PST 2021","Tue Mar 16 03:50:41 PDT 2021","","","","291","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3L70J4KAZHYL700VX0WYFBVD1Z6ADJ","AL0OO84JETD31","Submitted","Sat Mar 13 02:45:49 PST 2021","Sat Mar 13 02:45:58 PST 2021","Tue Mar 16 03:45:58 PDT 2021","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Bad - Completely unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3LOZAJ85YEPA03A8BL4V30F75TQX21","A24RQYIDMV7OPK","Submitted","Sat Mar 13 02:48:10 PST 2021","Sat Mar 13 02:49:10 PST 2021","Tue Mar 16 03:49:10 PDT 2021","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3LWJHTCVCDYAS0L8D2OATBD3HU7QFG","A19H7KOMN55AMU","Submitted","Sat Mar 13 02:45:31 PST 2021","Sat Mar 13 02:46:21 PST 2021","Tue Mar 16 03:46:21 PDT 2021","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3QAVNHZ3ENG45CONAHUMYO3IA88LAA","A119EX2L0DNN1B","Submitted","Sat Mar 13 02:46:37 PST 2021","Sat Mar 13 02:53:26 PST 2021","Tue Mar 16 03:53:26 PDT 2021","","","","409","100% (1/1)","100% (1/1)","100% (1/1)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3QY7M81QH8YB2487IE619XODK0XK7F","AW97F7PIA0U53","Submitted","Sat Mar 13 02:48:26 PST 2021","Sat Mar 13 03:07:49 PST 2021","Tue Mar 16 04:07:49 PDT 2021","","","","1163","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Excellent - Completely natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3U5JL4WY5LLK3HPVFZNJWFC5P7N4X5","A71NZTTHS4AMB","Submitted","Sat Mar 13 02:48:26 PST 2021","Sat Mar 13 02:48:40 PST 2021","Tue Mar 16 03:48:40 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Good - Mostly natural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3VD82FOHKR004COI7N65W0X05G3COP","A1R92V4IRSZ3PB","Submitted","Sat Mar 13 03:46:50 PST 2021","Sat Mar 13 03:48:42 PST 2021","Tue Mar 16 04:48:42 PDT 2021","","","","112","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Poor - Mostly unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3WQ3B2KGE9SWYFPBNLCZ9KEAUKP1BG","A25JN5S896UMA5","Submitted","Sat Mar 13 02:49:13 PST 2021","Sat Mar 13 02:49:26 PST 2021","Tue Mar 16 03:49:26 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Fair - Equally natural and unnatural speech"
"388CL5C1RJZGSFZ7QLZCQQVZH03HLT","3J2GQK7M7O70188BFITQCWTC0DPPO0","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.03","Sat Mar 13 02:44:36 PST 2021","31","BatchId:4365949;OriginalHitTemplateId:928390811;","3600","259200","Thu Mar 18 03:44:36 PDT 2021","","","3Z4XG4ZF493LMICXR2DWDRSARTIX84","AIBX0FFXVGV3G","Submitted","Sat Mar 13 02:48:22 PST 2021","Sat Mar 13 02:54:19 PST 2021","Tue Mar 16 03:54:19 PDT 2021","","","","357","0% (0/0)","0% (0/0)","0% (0/0)","https://github.com/DeNA/Face2Speech//blob/master/docs/wav/SYNTH-FACE/id05714.wav?raw=true","Excellent - Completely natural speech"
